id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
V0022999;2024-01-23;C02350;P0387;T006;PR000;4;55.65;0.0
V0003526;2024-08-20;C02645;P0159;T010;PR000;3;11.0;0.0
V0010897;29/08/2025;C01256;P0466;T014;PR000;4;40.62;0.0
V0010280;16/12/2024;C02838;P0396;T011;PR019;1;22.61;0.1
V0023228;2025-09-27;C03753;P0354;T007;PR000;2;30.75;0.0
V0014140;19/02/2024;C00875;P0012;T004;PR008;1;19.88;0.15
V0003561;2025-06-18;C04257;P0361;T008;PR040;1;34.22;0.2
V0023109;2024-02-21;C02654;P0218;T001;PR008;1;21.18;
V0023772;2024-05-14;C04292;P0225;T003;PR013;1;8.34;0.15
V0018863;2025-08-15;C03894;P0312;T006;PR000;2;7.32;0.0
V0023953;2024-01-16;C00706;P0052;T011;PR000;2;45.02;0.0
V0016025;21/10/2024;C00633;P0108;T015;PR000;2;19.97;0.0
V0011436;2024-05-14;C03053;P0024;T007;PR038;2;19.98;0.2
V0006074;2025-12-07;C04340;P0019;T010;PR000;1;20.25;
V0000665;15/06/2024;C01783;P0140;T006;PR000;5;7.16;0.0
V0000157;2024-07-25;C00178;P0269;T014;PR000;1;27.6;0.0
V0024682;2025-04-30;C00603;P0468;T006;PR000;1;35.86;0.0
V0027083;06/01/2024;C02222;P0068;T013;PR003;4;27.88;0.2
V0029880;2025-06-25;C01164;P0019;T015;PR000;6;20.32;0.0
V0009977;08/11/2025;C04004;P0116;T002;PR000;1;34.47;0.0
V0010262;02/10/2024;C01267;P0135;T003;PR000;4;12.9;0.0
V0014939;05/04/2025;C04750;P0499;T002;PR000;1;19.78;0.0
V0001626;2024-10-03;C02645;P0080;T005;PR000;2;20.95;0.0
V0001888;2025-06-11;C04560;P0074;T007;PR000;4;26.05;0.0
V0025081;20/01/2025;C04669;P0037;T007;PR000;1;11.44;0.0
V0003305;01/01/2025;C04125;P0074;T012;PR000;6;24.63;0.0
V0023586;13/02/2024;C03780;P0018;T015;PR000;4;16.44;0.0
V0012949;19/05/2025;C02654;P0165;T013;PR002;3;26.74;0.2
V0019171;04/01/2025;C03526;P0320;T012;PR000;1;14.9;0.0
V0017697;29/08/2024;C01502;P0329;T010;PR039;2;16.1;0.05
V0001526;22/12/2024;C02359;P0410;T012;PR019;1;20.89;0.1
V0009727;07/09/2024;C04256;P0490;T012;PR000;2;27.06;0.0
V0004299;2024-07-25;C01875;P0437;T001;PR000;1;18.59;0.0
V0010152;2024-04-18;C01745;P0092;T015;PR000;1;32.24;0.0
V0022211;02/07/2024;C01278;P0409;T010;PR000;4;30.84;0.0
V0029695;24/04/2024;C00192;P0425;T007;PR000;1;8.37;0.0
V0025967;08/01/2024;C02844;P0041;T002;PR000;1;12.37;0.0
V0022251;10/07/2025;C02163;P0362;T015;PR000;1;6.03;0.0
V0005146;27/03/2024;C02654;P0116;T002;PR000;1;35.02;0.0
V0009564;01 de November de 2024;C00995;P0037;T012;PR036;1;12.02;0.15
V0024010;2025-05-08;C02892;P0375;T007;PR006;3;27.82;0.2
V0021590;24/06/2025;C01637;P0459;T011;PR000;1;15.87;0.0
V0025044;09/03/2024;C02698;P0327;T010;PR000;3;44.08;0.0
V0011705;21/10/2025;C02587;P0011;T005;PR000;1;22.89;0.0
V0003227;22/03/2024;C02654;P0392;T015;PR000;1;25.75;0.0
V0021470;2025-01-10;C01695;P0444;T002;PR000;1;25.87;0.0
V0019299;29/08/2025;C01745;P0231;T001;PR000;1;16.95;
V0015013;12/12/2024;C03776;P0075;T014;PR019;2;4.04;0.1
V0020795;30/12/2025;C03575;P0053;T008;PR000;1;9.64;0.0
V0024142;2025-06-22;C01024;P0091;T007;PR000;1;13.3;0.0
V0007275;15/09/2024;C00704;P0425;T006;PR000;1;8.18;0.0
V0010024;09/03/2024;C00383;P0106;T002;PR000;1;14.88;0.0
V0010022;31/08/2025;C01173;P0395;T001;PR000;1;9.78;0.0
V0022882;2025-10-12;C01908;P0173;T002;PR000;1;18.56;0.0
V0016697;2025-04-25;C03341;P0360;T001;PR000;2;24.83;0.0
V0019540;07/09/2024;C01091;P0327;T004;PR000;3;43.72;0.0
V0001676;2025-02-25;C00498;P0019;T002;PR000;1;19.64;0.0
V0012867;03 de January de 2024;C01502;P0324;T004;PR000;2;27.79;0.0
V0025018;2024-11-19;C03320;P0092;T003;PR000;1;33.04;0.0
V0022553;2025-12-24;C04073;P0361;T009;PR000;2;35.13;0.0
V0014937;2024-06-29;C04996;P0362;T004;PR000;1;5.87;0.0
V0026453;04/06/2025;C00643;P0095;T008;PR000;1;32.76;0.0
V0015426;05/04/2024;C01425;P0184;T002;PR000;6;21.51;0.0
V0029559;06 de July de 2025;C00932;P0459;T005;PR000;5;15.69;0.0
V0015020;2024-12-04;C00388;P0176;T011;PR000;1;17.88;0.0
V0013018;2024-09-17;C04335;P0265;T003;PR000;5;25.3;0.0
V0010913;04/01/2025;C00504;P0407;T008;PR000;1;19.43;0.0
V0009661;2025-08-26;C00909;P0487;T010;PR000;2;11.48;0.0
V0011562;14/09/2025;C00107;P0360;T007;PR000;1;189.12;0.0
V0028775;29/09/2024;C00764;P0074;T015;PR000;1;26.32;0.0
V0024271;2025-04-26;C03162;P0290;T003;PR000;1;34.26;0.0
V0016770;2024-08-31;C01273;P0453;T006;PR012;2;13.68;0.2
V0005210;09/12/2024;C03929;P0362;T007;PR000;1;6.19;0.0
V0004200;15/05/2025;C01398;P0267;T007;PR000;1;24.79;0.0
V0007240;19/07/2024;C00394;P0128;T002;PR000;4;62.07;0.0
V0026280;2024-09-01;C03108;P0070;T010;PR012;4;8.07;0.2
V0010875;23/05/2024;C00706;P0229;T014;PR000;1;48.0;0.0
V0015520;2025-04-02;C04258;P0048;T015;PR000;1;13.8;0.0
V0027144;2025-09-21;C01132;P0453;T009;PR000;1;12.93;0.0
V0020889;19 de November de 2025;C02452;P0037;T003;PR000;1;11.77;0.0
V0019158;05/12/2025;C00882;P0041;T002;PR000;5;13.51;0.0
V0011276;29/07/2025;C01902;P0239;T007;PR000;1;27.61;
V0022431;2024-12-19;C00355;P0070;T002;PR019;2;7.93;0.1
V0025890;22/08/2025;C01502;PX0112;T006;PR000;1;40.51;0.0
V0028618;2024-07-19;C03165;P0174;T015;PR000;1;23.84;0.0
V0001606;2025-01-08;C03946;P0010;T007;PR000;1;32.2;0.0
V0027684;2025-11-19;C03854;P0045;T005;PR000;1;37.28;0.0
V0027896;2025-03-09;C00297;P0375;T007;PR016;2;27.2;0.05
V0020262;09/04/2025;C01371;P0423;T009;PR000;1;61.79;0.0
V0025975;2025-04-17;C02654;P0105;T005;PR000;1;25.89;0.0
V0020586;2025-08-15;C02054;P0074;T008;PR000;3;23.87;0.0
V0014713;2024-03-16;C00005;P0468;T015;PR029;1;33.97;
V0016603;16/10/2024;C02690;P0232;T005;PR000;1;33.06;0.0
V0000172;15/12/2025;C03327;P0191;T007;PR000;1;29.18;0.0
V0006662;18/02/2025;C03352;P0392;T013;PR000;2;25.53;0.0
V0007616;12 de August de 2024;C00773;P0112;T009;PR000;2;27.44;0.0
V0008801;27/09/2025;C02013;P0444;T014;PR000;4;25.2;0.0
V0001034;29/10/2025;C03736;P0020;T012;PR000;3;34.14;0.0
V0025532;10/08/2024;C00169;P0082;T011;PR000;1;22.22;0.0
V0004181;09/07/2025;C00795;P0285;T001;PR040;5;24.43;0.2
V0000271;2024-12-01;C01285;P0455;T013;PR000;2;9.74;0.0
V0018174;2024-03-14;C03796;P0297;T015;PR029;4;6.4;0.2
V0020696;2025-09-09;C01437;P0386;T015;PR000;2;7.87;0.0
V0017283;2025-05-28;C02414;P0032;T014;PR000;2;17.51;0.0
V0019464;19/07/2025;C01537;P0437;T010;PR000;2;17.33;
V0001951;2025-05-18;C04967;P0408;T005;PR002;5;65.08;0.2
V0005033;21/11/2024;C02165;P0239;T009;PR000;2;27.95;0.0
V0009237;18 de April de 2025;C01991;P0164;T013;PR000;4;19.9;0.0
V0007066;2025-01-19;C00620;P0330;T002;PR000;5;54.63;0.0
V0005357;16/02/2025;C02513;P0489;T001;PR034;1;14.87;0.05
V0010502;2025-07-22;C04843;P0245;T003;PR000;2;19.19;0.0
V0013902;2025-04-08;C02414;P0092;T012;PR000;5;31.41;0.0
V0018055;2024-03-06;C03654;P0106;T012;PR021;1;14.02;0.1
V0026557;2024-07-28;C01984;P0092;T013;PR000;1;32.39;0.0
V0022737;10/01/2025;C03361;P0212;T006;PR000;2;27.37;0.0
V0005954;22/05/2024;C00784;P0392;T015;PR000;1;25.48;0.0
V0016418;01/10/2025;C01458;P0149;T002;PR000;2;26.73;0.0
V0006989;27/07/2025;C01498;P0175;T006;PR000;1;17.7;0.0
V0000385;2025-07-19;C03704;P0182;T012;PR000;1;22.28;0.0
V0015143;2024-12-16;C00706;P0419;T011;PR000;1;10.56;0.0
V0006564;2024-08-04;C00389;P0023;T005;PR000;1;24.01;0.0
V0004225;29 de September de 2024;C01666;P0114;T012;PR000;1;14.12;0.0
V0005099;2025-02-18;C04093;P0410;T007;PR034;3;19.99;0.05
V0007867;2024-08-07;C04136;P0030;T004;PR000;2;33.4;0.0
V0010304;2025-12-23;C04867;P0498;T014;PR000;5;23.24;
V0017937;2025-06-24;C04006;PX0131;T006;PR000;3;20.01;0.0
V0023198;15/12/2025;C04774;P0197;T015;PR000;4;10.85;0.0
V0010091;2024-06-26;C00968;P0003;T004;PR000;1;36.04;0.0
V0021343;2025-07-07;C02975;P0125;T009;PR000;1;20.13;
V0017310;2024-12-15;C04157;P0057;T009;PR000;2;23.86;
V0017052;24/04/2025;C03352;P0112;T001;PR000;3;30.04;0.0
V0023216;15 de December de 2024;C01504;P0192;T006;PR000;1;17.02;0.0
V0028509;18/02/2024;C01502;P0289;T010;PR037;1;27.9;0.25
V0003403;03/06/2025;C01617;P0437;T007;PR000;1;17.97;
V0019812;25 de December de 2024;C02587;P0386;T014;PR000;1;8.15;0.0
V0011690;27/04/2024;C00763;P0457;T007;PR000;2;33.21;0.0
V0008838;14/05/2025;C00229;P0490;T005;PR006;2;26.84;0.2
V0023198;18/05/2024;C04665;P0269;T015;PR000;1;26.69;0.0
V0029874;2025-10-18;C03774;P0416;T014;PR000;1;18.88;0.0
V0029270;17/01/2024;C01039;P0396;T013;PR000;2;21.09;0.0
V0012617;22/11/2024;C00107;P0479;T003;PR000;2;15.86;0.0
V0010012;2024-09-19;C01899;P0050;T007;PR000;1;31.95;0.0
V0024650;2025-10-23;C00218;P0363;T002;PR000;2;16.58;0.0
V0013329;2025-07-13;C04047;P0293;T003;PR000;2;25.59;0.0
V0010570;2024-07-22;C01596;P0324;T014;PR000;2;28.71;0.0
V0029088;2024-09-15;C01591;P0034;T004;PR000;1;22.79;0.0
V0027145;2025-04-29;C03887;P0363;T009;PR000;1;17.26;0.0
V0000574;10/11/2024;C00216;P0463;T001;PR000;1;23.66;0.0
V0014417;01/07/2025;C02054;P0190;T011;PR000;2;12.88;0.0
V0020931;2025-06-23;C04047;P0395;T007;PR000;1;9.72;0.0
V0025196;2024-07-11;C00916;P0289;T010;PR000;2;27.93;0.0
V0029476;24 de January de 2024;C04076;P0312;T001;PR000;2;7.13;0.0
V0007577;2024-12-17;C01559;P0419;T007;PR000;2;11.67;0.0
V0018981;07 de April de 2025;C02078;P0447;T014;PR000;1;15.23;0.0
V0002200;21/12/2024;C03022;P0187;T011;PR000;2;16.06;0.0
V0013676;2024-10-24;C02690;P0018;T014;PR017;4;16.34;0.2
V0002166;03 de August de 2024;C02802;P0452;T001;PR000;3;27.49;0.0
V0028169;26/05/2024;C02624;P0125;T006;PR000;1;20.89;0.0
V0017581;05/01/2024;C00107;P0032;T003;PR003;1;17.6;
V0003832;07/04/2024;C02660;P0468;T010;PR000;1;36.46;0.0
V0001497;05/12/2024;C04119;P0275;T014;PR000;1;77.84;0.0
V0024403;20/02/2025;C03883;P0095;T003;PR000;1;31.55;0.0
V0024214;2025-06-16;C00897;P0499;T010;PR000;1;20.62;
V0017874;2025-02-20;C03297;P0026;T015;PR000;1;25.36;0.0
V0004089;2025-04-28;C02020;P0164;T004;PR000;1;19.5;0.0
V0027079;14/04/2024;C00343;P0191;T014;PR000;1;29.75;0.0
V0013499;04 de December de 2024;C02469;P0176;T001;PR000;1;19.35;0.0
V0015755;2025-06-25;C00706;P0484;T002;PR040;2;31.38;0.2
V0015268;31/08/2024;C00531;P0447;T012;PR000;2;15.91;0.0
V0028527;19 de July de 2024;C00290;P0388;T005;PR000;1;20.69;0.0
V0021629;28/07/2024;C00229;P0324;T010;PR000;3;30.07;0.0
V0018858;2024-10-20;C02414;P0033;T013;PR000;1;21.52;0.0
V0023747;2024-01-04;C04649;P0452;T008;PR000;1;26.71;0.0
V0016835;2025-11-08;C02051;P0491;T007;PR000;2;26.27;0.0
V0010361;23/06/2024;C03321;P0262;T002;PR000;1;17.18;0.0
V0020498;2024-02-17;C04969;P0478;T010;PR000;3;51.15;0.0
V0013659;29 de July de 2024;C03144;P0062;T004;PR000;1;82.8;0.0
V0020792;03/02/2025;C03022;P0058;T003;PR000;5;13.76;0.0
V0026703;06/05/2024;C00096;P0050;T010;PR000;1;31.72;0.0
V0022267;2025-12-25;C01924;P0478;T014;PR000;4;50.2;0.0
V0016457;2025-02-21;C00995;P0007;T013;PR000;1;27.09;0.0
V0004195;2025-08-17;C00562;P0080;T002;PR000;1;20.62;
V0027360;28/07/2024;C03246;P0437;T004;PR000;2;18.62;0.0
V0012397;2024-06-11;C03829;P0262;T001;PR000;1;16.56;0.0
V0005128;03/07/2024;C01002;P0052;T013;PR000;1;46.1;0.0
V0005868;2024-10-23;C04175;P0362;T004;PR000;6;6.05;0.0
V0013989;12/07/2025;C00487;P0262;T015;PR000;2;18.11;0.0
V0029634;2024-07-09;C01118;P0362;T012;PR000;1;5.94;
V0010020;13/05/2025;C03581;P0112;T005;PR006;1;30.03;0.2
V0028295;11/12/2025;C03549;P0289;T006;PR000;2;28.0;0.0
V0017784;29/01/2025;C00795;P0218;T003;PR000;1;21.67;0.0
V0015055;2024-07-25;C02378;P0466;T010;PR000;1;38.36;0.0
V0001359;20/04/2025;C00617;P0227;T008;PR000;4;36.02;0.0
V0000291;2025-07-16;C04532;P0174;T015;PR000;1;24.99;0.0
V0027590;17/07/2025;C00976;P0149;T013;PR000;3;25.12;0.0
V0017117;06/12/2024;C00403;P0324;T014;PR000;1;30.21;0.0
V0002868;2024-07-23;C03022;P0074;T004;PR000;1;26.71;
V0001253;2024-02-28;C04896;P0232;T006;PR029;4;35.24;0.2
V0002532;09/02/2024;C01118;P0409;T013;PR024;4;30.67;0.1
V0025806;14/02/2024;C02965;P0091;T010;PR037;4;13.5;0.25
V0012518;11/07/2024;C02414;P0375;T006;PR004;1;26.96;0.1
V0010930;2024-04-11;C02941;P0422;T003;PR009;1;38.78;0.25
V0013099;2024-02-09;C01795;P0012;T014;PR000;2;19.86;0.0
V0006037;15/03/2025;C00279;P0056;T001;PR016;1;28.39;0.05
V0008437;16/09/2024;C03571;P0068;T002;PR000;1;28.01;0.0
V0010752;2025-12-30;C04890;P0348;T003;PR000;2;27.39;0.0
V0002854;24/05/2025;C00387;P0275;T009;PR000;1;76.06;
V0025219;2025-12-03;C01085;P0252;T008;PR033;1;20.85;0.05
V0010911;26 de February de 2024;C00479;P0448;T015;PR000;1;11.24;0.0
V0000582;21/07/2024;C01875;P0499;T011;PR000;1;20.15;0.0
V0029017;2025-07-30;C01558;P0250;T010;PR000;1;24.31;0.0
V0010709;15/04/2025;C00297;P0052;T015;PR000;1;45.85;0.0
V0016312;2024-10-07;C02827;P0302;T001;PR000;4;35.41;0.0
V0015613;31/12/2024;C03251;P0040;T004;PR000;1;25.86;0.0
V0028466;07/02/2025;C00839;P0339;T001;PR034;2;9.96;0.05
V0017715;19/03/2025;C02587;P0360;T006;PR000;2;23.53;0.0
V0012696;2024-08-20;C00776;P0218;T004;PR000;1;20.58;
V0029631;12 de March de 2024;C01966;P0012;T002;PR000;1;20.64;0.0
V0014278;11/01/2024;C01056;P0136;T014;PR000;1;29.78;0.0
V0021708;2024-08-04;C00374;P0045;T007;PR000;2;38.72;0.0
V0025866;26/09/2025;C03796;P0324;T009;PR022;1;29.3;0.15
V0025838;14 de September de 2024;C04021;P0399;T011;PR000;3;54.68;0.0
V0009304;09/09/2025;C01085;P0178;T007;PR026;1;21.21;
V0014436;27/12/2025;C02124;P0133;T014;PR000;3;23.71;0.0
V0026758;2024-11-30;C04895;P0094;T006;PR000;1;7.61;0.0
V0013423;02/12/2024;C00150;P0399;T014;PR000;4;53.74;0.0
V0025124;2025-09-27;C01988;P0487;T006;PR000;2;11.48;0.0
V0020868;20/02/2025;C03774;P0411;T009;PR000;1;30.95;0.0
V0004876;07 de September de 2025;C02654;P0127;T010;PR000;3;444.20000000000005;0.0
V0005188;2025-06-20;C00412;P0041;T003;PR000;3;12.89;0.0
V0007867;16/10/2024;C02779;P0187;T011;PR000;3;15.98;0.0
V0015968;06/05/2025;C03642;P0256;T004;PR000;1;33.21;0.0
V0029130;22/01/2024;C03144;P0275;T003;PR000;2;73.09;0.0
V0018515;2024-12-31;C01298;P0459;T012;PR000;4;15.67;0.0
V0001585;22/03/2024;C01118;P0326;T009;PR000;1;12.88;0.0
V0000555;2025-02-11;C00706;P0453;T014;PR000;1;13.69;0.0
V0015416;22 de August de 2025;C01349;P0275;T002;PR000;5;76.12;0.0
V0004678;2024-05-18;C01342;P0324;T011;PR000;1;28.15;0.0
V0022839;2024-11-02;C01484;P0149;T014;PR000;2;25.67;0.0
V0029018;06/02/2025;C02587;P0204;T009;PR000;3;20.65;0.0
V0013524;20/06/2024;C01256;P0191;T015;PR020;2;32.75;0.2
V0013188;27/01/2024;C01502;P0456;T011;PR000;5;16.81;0.0
V0012573;02/01/2024;C02750;P0184;T010;PR003;1;21.1;0.2
V0019070;18/07/2024;C04591;P0281;T008;PR018;1;33.72;0.1
V0002507;18/08/2024;C02576;P0206;T004;PR000;1;42.49;0.0
V0014280;15/12/2024;C01498;P0176;T003;PR019;1;18.56;0.1
V0016406;2025-09-24;C02708;P0174;T011;PR022;1;23.77;0.15
V0024069;18/11/2024;C01221;P0405;T005;PR000;1;15.48;
V0007495;2024-03-16;C04976;P0452;T015;PR000;2;27.69;0.0
V0003088;03/09/2024;C00616;P0234;T006;PR000;2;24.45;0.0
V0020147;2024-08-17;C00938;P0191;T006;PR000;3;29.21;0.0
V0009169;2025-03-01;C00590;P0203;T009;PR000;2;20.54;0.0
V0013759;09/05/2025;C02532;P0210;T007;PR002;1;21.34;0.2
V0009114;2024-01-01;C01502;P0164;T002;PR000;3;19.83;0.0
V0026048;2025-01-31;C03773;P0263;T004;PR000;4;11.19;0.0
V0023736;14/07/2024;C01407;P0001;T012;PR000;1;11.79;0.0
V0011756;21/07/2025;C04415;P0165;T008;PR000;4;27.19;0.0
V0014594;14/09/2024;C02768;P0249;T006;PR000;1;13.0;0.0
V0003722;17/11/2025;C01925;P0218;T013;PR000;2;21.29;
V0021148;03/11/2024;C01502;P0217;T011;PR036;2;13.28;0.15
V0000095;27/09/2024;C01020;P0265;T004;PR000;3;26.96;0.0
V0025137;28/04/2024;C03524;P0478;T007;PR009;1;50.37;0.25
V0024083;2024-05-30;C03422;P0416;T002;PR000;2;17.99;0.0
V0001265;29/05/2025;C01478;P0018;T010;PR000;2;15.84;0.0
V0026424;03 de March de 2025;C00473;P0480;T001;PR000;1;32.41;0.0
V0001052;2025-02-09;C04501;P0345;T003;PR000;4;36.09;0.0
V0020727;2024-04-27;C04896;P0363;T005;PR000;1;17.5;0.0
V0008020;2024-04-06;C04078;P0314;T004;PR000;1;20.41;0.0
V0004610;2024-12-03;C03380;P0354;T015;PR000;2;32.1;0.0
V0006138;10/12/2025;C00107;P0269;T006;PR000;2;26.97;0.0
V0018965;21/11/2024;C04804;P0068;T006;PR000;2;26.96;0.0
V0029819;08/11/2025;C03022;P0080;T013;PR000;2;20.86;
V0004395;16/12/2025;C00122;P0228;T015;PR000;1;12.28;0.0
V0022337;10 de April de 2024;C03112;P0004;T006;PR000;2;6.87;0.0
V0001126;03/07/2025;C00496;P0071;T012;PR000;2;19.07;0.0
V0001330;2024-03-27;C04382;P0478;T005;PR000;1;46.43;0.0
V0008938;2025-07-06;C02955;P0444;T012;PR000;1;24.16;0.0
V0002737;2024-12-28;C03251;P0199;T002;PR000;1;56.22;0.0
V0000933;2024-05-02;C01601;P0176;T015;PR000;1;18.09;0.0
V0019216;11/07/2024;C04254;P0239;T003;PR000;1;27.55;0.0
V0025686;24/06/2025;C00228;P0122;T013;PR000;3;12.03;0.0
V0023908;2024-08-27;C02587;P0408;T009;PR000;1;65.94;0.0
V0019714;2025-12-09;C00756;P0115;T001;PR000;1;17.2;0.0
V0005829;2025-08-28;C00643;P0275;T008;PR000;4;73.28;0.0
V0014043;2025-02-13;C01262;P0191;T012;PR034;1;31.59;0.05
V0001953;21 de April de 2025;C01502;P0388;T011;PR000;4;20.55;0.0
V0020720;20/11/2025;C02752;P0320;T006;PR000;1;15.82;0.0
V0011839;29/08/2024;C00795;P0057;T008;PR039;1;24.1;0.05
V0018844;19 de August de 2025;C00290;P0182;T001;PR000;1;21.83;0.0
V0004391;08/12/2024;C03751;P0449;T015;PR019;1;49.6;0.1
V0012551;13/10/2025;C03119;P0182;T012;PR000;3;22.59;0.0
V0024644;26/02/2024;C04257;P0272;T012;PR029;1;16.61;0.2
V0028964;01/07/2025;C00298;P0459;T001;PR000;1;17.26;0.0
V0029867;2025-08-18;C01056;P0122;T002;PR000;2;12.15;0.0
V0026468;11/04/2025;C04716;P0184;T007;PR000;2;20.63;0.0
V0019812;2024-08-07;C02916;P0219;T001;PR000;1;47.51;0.0
V0028235;2024-05-09;C02241;P0122;T003;PR000;2;11.91;0.0
V0007934;11/07/2025;C01294;P0352;T010;PR000;1;15.93;0.0
V0004076;2024-04-23;C03607;P0269;T002;PR000;2;27.75;0.0
V0029469;2025-09-20;C02587;P0062;T006;PR000;3;10.53;0.0
V0023458;2024-12-31;C02718;P0213;T006;PR000;2;33.69;0.0
V0008014;2024-10-22;C03992;P0379;T005;PR000;5;14.04;0.0
V0015576;2024-07-10;C04886;P0206;T001;PR000;1;44.53;0.0
V0001324;2024-01-13;C04316;P0373;T008;PR000;2;31.74;0.0
V0018220;09/11/2025;C03373;P0302;T011;PR000;1;33.87;
V0008706;2025-04-04;C00654;P0225;T001;PR000;1;8.26;0.0
V0025671;19/06/2025;C00319;P0029;T002;PR000;1;16.53;0.0
V0014359;2025-12-19;C04810;P0352;T013;PR000;1;15.21;0.0
V0004635;2024-07-02;C01873;P0363;T010;PR000;3;17.36;0.0
V0006939;24/02/2024;C03774;P0285;T010;PR029;1;22.2;
V0014050;2024-12-24;C02988;P0164;T006;PR019;2;19.51;0.1
V0017883;2024-11-22;C00706;P0425;T009;PR000;2;8.41;0.0
V0027238;25/02/2024;C02032;P0002;T009;PR000;2;15.73;
V0020726;18/12/2024;C00415;P0095;T006;PR000;3;31.28;0.0
V0023023;01/02/2025;C02925;P0070;T008;PR000;1;8.26;0.0
V0013520;2024-04-14;C02122;P0363;T015;PR009;2;16.53;0.25
V0021870;14/06/2025;C04685;P0074;T001;PR000;1;25.41;0.0
V0028575;2024-09-22;C03683;P0297;T015;PR000;1;6.35;0.0
V0016354;24/02/2025;C02923;P0362;T003;PR000;5;6.23;0.0
V0014508;30 de April de 2025;C01502;P0126;T008;PR000;2;19.84;0.0
V0016469;2024-10-04;C00200;P0459;T013;PR000;5;15.54;0.0
V0022124;09/07/2025;C01502;P0106;T003;PR000;4;15.04;0.0
V0016596;14/05/2025;C01974;P0408;T007;PR006;1;67.3;0.2
V0017729;2024-02-19;C04063;P0091;T015;PR037;4;14.14;
V0025846;28/04/2024;C02606;P0429;T002;PR000;5;7.56;0.0
V0009616;06/02/2024;C00836;P0010;T006;PR000;2;32.22;0.0
V0025057;25/09/2024;C03416;P0375;T013;PR000;2;26.5;0.0
V0026111;23/01/2025;C01502;P0219;T010;PR000;1;48.21;0.0
V0001638;2025-01-21;C00678;P0176;T006;PR000;1;17.85;0.0
V0006487;2024-12-19;C03830;P0262;T012;PR019;3;354.6;0.1
V0029268;2024-11-05;C02517;P0116;T015;PR000;4;33.62;0.0
V0010816;2024-09-22;C01783;P0278;T009;PR000;1;24.21;0.0
V0016483;20/07/2024;C03836;P0478;T006;PR000;3;49.82;0.0
V0014670;2024-07-10;C01069;P0484;T014;PR000;3;32.03;0.0
V0016039;06/05/2025;C00504;P0285;T009;PR000;1;22.22;0.0
V0000069;2025-06-20;C04725;P0234;T001;PR040;1;23.45;0.2
V0012662;2024-07-13;C03850;P0118;T010;PR000;1;20.35;0.0
V0000082;30 de April de 2024;C01075;P0062;T002;PR000;2;10.59;0.0
V0016030;2025-07-26;C00027;P0360;T003;PR000;6;23.63;0.0
V0004070;06/03/2024;C01514;P0020;T014;PR021;2;33.3;0.1
V0012325;11/02/2025;C02975;P0463;T008;PR034;1;22.81;0.05
V0024848;24 de December de 2024;C01892;P0441;T011;PR019;6;11.9;0.1
V0018465;2025-06-15;C04798;P0373;T012;PR000;6;30.55;0.0
V0024100;09/08/2025;C03604;P0362;T007;PR000;1;5.86;0.0
V0005317;22/11/2025;C04903;P0124;T010;PR000;1;12.09;0.0
V0011423;2024-07-27;C02115;P0290;T004;PR000;1;32.2;0.0
V0022234;31/01/2024;C02941;P0058;T008;PR000;2;14.25;
V0013201;2025-03-01;C01085;P0182;T004;PR000;1;23.47;0.0
V0008319;2024-10-23;C03708;P0378;T007;PR017;1;8.24;0.2
V0010283;2024-12-06;C02571;P0125;T008;PR019;1;20.85;0.1
V0029338;16/09/2025;C01870;P0226;T003;PR026;1;8.41;0.15
V0000775;06/10/2024;C01056;P0165;T003;PR000;1;29.03;0.0
V0018836;30 de January de 2025;C00598;P0231;T002;PR000;1;17.34;0.0
V0026551;29/04/2024;C02252;P0040;T005;PR009;1;25.11;0.25
V0003728;06 de August de 2025;C00024;P0095;T013;PR000;1;32.22;0.0
V0009007;2024-12-26;C04693;P0409;T015;PR000;1;30.58;0.0
V0003906;2024-09-02;C04977;P0379;T006;PR000;4;14.05;0.0
V0008182;03/12/2024;C00743;P0020;T009;PR000;1;30.48;0.0
V0024721;2024-07-12;C00228;P0399;T003;PR000;1;52.9;0.0
V0020009;2025-02-22;C01804;P0297;T014;PR000;1;6.28;0.0
V0029610;2024-07-05;C00605;P0351;T006;PR004;3;39.49;0.1
V0003948;04/10/2024;C04997;P0020;T003;PR000;2;31.99;0.0
V0029748;19/03/2024;C03942;P0214;T008;PR000;1;10.42;0.0
V0005183;13/08/2024;C03246;P0360;T007;PR000;2;23.78;
V0002963;2024-10-22;C02122;P0473;T002;PR036;4;39.92;0.15
V0000079;28/07/2025;C04625;P0342;T006;PR000;6;13.19;0.0
V0010244;2025-05-09;C03050;P0191;T002;PR002;1;30.72;0.2
V0016592;2024-04-15;C01804;P0378;T003;PR000;2;8.01;
V0017414;02/04/2025;C00110;P0136;T002;PR016;2;32.67;0.05
V0013159;2024-12-05;C00491;P0041;T010;PR019;1;12.96;0.1
V0010991;17/11/2024;C03484;P0272;T014;PR000;2;16.98;0.0
V0005880;2024-04-04;C04572;P0493;T001;PR000;2;11.33;0.0
V0011611;16/03/2025;C03162;P0492;T005;PR000;3;28.78;0.0
V0014383;30/05/2024;C02702;P0012;T005;PR000;6;20.32;0.0
V0004609;29/07/2024;C03352;P0373;T013;PR000;2;30.36;0.0
V0001015;27/08/2025;C04424;P0203;T004;PR014;5;19.88;0.05
V0015139;18/02/2024;C01002;P0248;T015;PR000;2;14.67;0.0
