id_cliente;recencia_dias;frecuencia_boletas;monto_total;ticket_promedio;categorias_distintas;promo_rate;online_rate;segmento_programa;abandono;probabilidad_abandono;nivel_riesgo
C03289;73;12;732.726;61.0605;8;0.3333333333333333;0.08333333333333333;Bronce;0;0.3719163779057756;Bajo
C03735;48;14;719.9795;51.427107142857146;7;0.21428571428571427;0.0;Plata;0;0.3719163779057756;Bajo
C01706;133;11;694.826;63.166000000000004;8;0.09090909090909091;0.09090909090909091;Plata;0;0.3719163779057756;Bajo
C00669;54;14;762.7245;54.48032142857143;7;0.21428571428571427;0.0;Plata;1;0.3719163779057756;Bajo
C01222;151;14;712.9304999999999;50.923607142857136;8;0.14285714285714285;0.0;Plata;0;0.3719163779057756;Bajo
C00799;54;14;712.7975;50.91410714285714;8;0.2857142857142857;0.07142857142857142;Bronce;1;0.3719163779057756;Bajo
C02532;145;11;827.106;75.19145454545455;8;0.45454545454545453;0.0;Bronce;0;0.3719163779057756;Bajo
C02645;27;12;773.264;64.43866666666666;7;0.16666666666666666;0.08333333333333333;Bronce;1;0.3719163779057756;Bajo
C03115;164;13;761.082;58.544769230769234;7;0.07692307692307693;0.0;Oro;1;0.3719163779057756;Bajo
C02078;103;14;769.892;54.99228571428572;5;0.14285714285714285;0.14285714285714285;Oro;0;0.3719163779057756;Bajo
C01643;55;11;763.16;69.37818181818182;6;0.0;0.0;Plata;1;0.3719163779057756;Bajo
C01630;164;12;964.7955;80.399625;7;0.25;0.08333333333333333;Bronce;0;0.3719163779057756;Bajo
C03750;75;14;1035.3785;73.95560714285715;8;0.07142857142857142;0.07142857142857142;Plata;1;0.3719163779057756;Bajo
C04786;92;13;614.613;47.27792307692308;6;0.3076923076923077;0.07692307692307693;Bronce;0;0.3719163779057756;Bajo
C02211;132;14;747.024;53.35885714285714;7;0.2857142857142857;0.14285714285714285;Bronce;0;0.3719163779057756;Bajo
C04478;80;13;772.88;59.45230769230769;5;0.07692307692307693;0.0;Plata;0;0.3719163779057756;Bajo
C03642;54;13;677.4455;52.11119230769231;5;0.23076923076923078;0.07692307692307693;Plata;0;0.3719163779057756;Bajo
C03629;37;14;703.519;50.251357142857145;7;0.21428571428571427;0.07142857142857142;Plata;0;0.3719163779057756;Bajo
C04435;54;13;831.02;63.924615384615386;6;0.0;0.0;Plata;0;0.3719163779057756;Bajo
C02776;65;11;696.3485000000001;63.3044090909091;7;0.45454545454545453;0.09090909090909091;Bronce;0;0.3719163779057756;Bajo
C04059;26;14;1013.517;72.39407142857144;8;0.21428571428571427;0.07142857142857142;Bronce;1;0.3719163779057756;Bajo
C00587;128;12;721.8534999999999;60.15445833333333;7;0.16666666666666666;0.08333333333333333;Bronce;0;0.3719163779057756;Bajo
C03168;103;11;803.6635;73.06031818181818;8;0.18181818181818182;0.0;Bronce;1;0.3719163779057756;Bajo
C04744;59;12;649.402;54.11683333333334;7;0.08333333333333333;0.25;Plata;1;0.3719163779057756;Bajo
C03317;154;14;751.7;53.69285714285714;6;0.0;0.2857142857142857;Bronce;0;0.3719163779057756;Bajo
C02405;60;11;772.9435;70.26759090909091;7;0.2727272727272727;0.09090909090909091;Bronce;0;0.3719163779057756;Bajo
C04712;36;12;881.2535;73.43779166666667;7;0.4166666666666667;0.0;Oro;0;0.3719163779057756;Bajo
C04006;85;14;904.27;64.59071428571428;6;0.14285714285714285;0.14285714285714285;Oro;0;0.3719163779057756;Bajo
C04480;88;12;611.274;50.9395;6;0.25;0.0;Bronce;1;0.3719163779057756;Bajo
C04479;45;12;622.229;51.85241666666667;5;0.4166666666666667;0.08333333333333333;Bronce;1;0.3719163779057756;Bajo
C02125;118;13;991.635;76.27961538461538;5;0.23076923076923078;0.07692307692307693;Bronce;0;0.3719163779057756;Bajo
C02118;120;11;673.6355;61.23959090909091;5;0.45454545454545453;0.18181818181818182;Plata;1;0.3719163779057756;Bajo
C02410;82;14;730.6305;52.187892857142856;9;0.35714285714285715;0.21428571428571427;Oro;0;0.3719163779057756;Bajo
C00612;65;11;663.362;60.30563636363636;6;0.18181818181818182;0.0;Bronce;1;0.3719163779057756;Bajo
C00613;62;12;737.69;61.47416666666667;6;0.08333333333333333;0.08333333333333333;Plata;1;0.3719163779057756;Bajo
C00094;76;13;635.316;48.87046153846154;7;0.38461538461538464;0.0;Oro;0;0.3719163779057756;Bajo
C04859;166;12;639.816;53.318000000000005;7;0.16666666666666666;0.08333333333333333;Plata;1;0.3719163779057756;Bajo
C00953;67;14;741.6735;52.97667857142857;6;0.14285714285714285;0.2857142857142857;Bronce;1;0.3719163779057756;Bajo
C03376;34;11;705.3505;64.12277272727273;6;0.2727272727272727;0.18181818181818182;Bronce;0;0.3719163779057756;Bajo
C00239;46;13;871.9000000000001;67.06923076923077;7;0.07692307692307693;0.0;Plata;0;0.3719163779057756;Bajo
C02990;82;11;1252.05;113.82272727272726;6;0.09090909090909091;0.0;Bronce;1;0.3719163779057756;Bajo
C00451;42;14;625.301;44.66435714285715;5;0.14285714285714285;0.0;Plata;0;0.3719163779057756;Bajo
C01913;30;13;754.984;58.07569230769231;8;0.15384615384615385;0.07692307692307693;Oro;0;0.3719163779057756;Bajo
C00450;81;11;645.2560000000001;58.65963636363637;9;0.18181818181818182;0.0;Bronce;0;0.3719163779057756;Bajo
C04253;144;11;613.6320000000001;55.78472727272728;7;0.36363636363636365;0.2727272727272727;Black;0;0.3719163779057756;Bajo
C04916;233;11;952.52;86.59272727272727;6;0.18181818181818182;0.18181818181818182;Bronce;1;0.3719163779057756;Bajo
C04919;55;11;695.8340000000001;63.25763636363637;5;0.09090909090909091;0.18181818181818182;Bronce;0;0.3719163779057756;Bajo
C03380;61;14;827.53;59.10928571428571;5;0.07142857142857142;0.14285714285714285;Plata;0;0.3719163779057756;Bajo
C03408;37;14;729.706;52.121857142857145;5;0.21428571428571427;0.0;Bronce;1;0.3719163779057756;Bajo
C04931;16;7;282.2565;40.32235714285714;4;0.2857142857142857;0.0;Bronce;0;0.34674676274490007;Bajo
C04957;13;7;273.594;39.08485714285714;5;0.14285714285714285;0.14285714285714285;Plata;1;0.34674676274490007;Bajo
C01006;32;6;339.885;56.6475;5;0.3333333333333333;0.0;Bronce;1;0.34674676274490007;Bajo
C04922;4;9;354.4235;39.38038888888889;6;0.1111111111111111;0.1111111111111111;Plata;0;0.34674676274490007;Bajo
C02596;11;5;126.3315;25.2663;4;0.2;0.2;Black;0;0.34674676274490007;Bajo
C02604;9;6;449.1525;74.85875;4;0.16666666666666666;0.16666666666666666;Plata;0;0.34674676274490007;Bajo
C02574;12;9;321.044;35.67155555555556;4;0.3333333333333333;0.1111111111111111;Plata;1;0.34674676274490007;Bajo
C04261;8;9;468.78000000000003;52.08666666666667;6;0.1111111111111111;0.0;Plata;1;0.34674676274490007;Bajo
C02586;37;6;120.2825;20.047083333333333;5;0.16666666666666666;0.0;Plata;1;0.34674676274490007;Bajo
C03369;56;6;354.299;59.04983333333333;4;0.16666666666666666;0.0;Plata;0;0.34674676274490007;Bajo
C03379;10;6;125.4615;20.91025;4;0.3333333333333333;0.0;Plata;0;0.34674676274490007;Bajo
C00246;0;9;305.44;33.937777777777775;4;0.0;0.2222222222222222;Bronce;0;0.34674676274490007;Bajo
C03017;9;6;145.275;24.212500000000002;4;0.3333333333333333;0.16666666666666666;Plata;0;0.34674676274490007;Bajo
C00746;50;6;352.14;58.69;4;0.0;0.0;Plata;0;0.34674676274490007;Bajo
C01032;25;8;452.42600000000004;56.553250000000006;4;0.25;0.125;Oro;1;0.34674676274490007;Bajo
C00620;47;8;803.6600000000001;100.45750000000001;7;0.0;0.0;Bronce;0;0.34674676274490007;Bajo
C01882;57;8;214.496;26.812;6;0.25;0.125;Bronce;0;0.34674676274490007;Bajo
C03309;28;7;341.308;48.75828571428571;5;0.14285714285714285;0.0;Black;1;0.34674676274490007;Bajo
C04783;28;8;222.216;27.777;7;0.125;0.125;Bronce;1;0.34674676274490007;Bajo
C04054;49;10;479.912;47.9912;6;0.1;0.1;Plata;0;0.34674676274490007;Bajo
C04747;49;7;242.642;34.66314285714286;6;0.14285714285714285;0.0;Plata;1;0.34674676274490007;Bajo
C03634;13;10;474.1;47.410000000000004;6;0.1;0.0;Bronce;0;0.34674676274490007;Bajo
C04454;30;8;391.85200000000003;48.981500000000004;5;0.125;0.0;Plata;0;0.34674676274490007;Bajo
C02808;25;7;296.0855;42.29792857142858;4;0.5714285714285714;0.14285714285714285;Plata;1;0.34674676274490007;Bajo
C02816;8;10;326.472;32.6472;5;0.2;0.1;Oro;0;0.34674676274490007;Bajo
C01388;49;6;192.825;32.137499999999996;3;0.16666666666666666;0.0;Black;0;0.34674676274490007;Bajo
C04019;43;6;148.4935;24.74891666666667;4;0.5;0.16666666666666666;Bronce;0;0.34674676274490007;Bajo
C01826;58;6;576.556;96.09266666666667;4;0.16666666666666666;0.0;Bronce;0;0.34674676274490007;Bajo
C03188;36;8;354.96000000000004;44.370000000000005;5;0.0;0.0;Bronce;0;0.34674676274490007;Bajo
C04430;34;9;370.06;41.117777777777775;5;0.1111111111111111;0.0;Oro;1;0.34674676274490007;Bajo
C04076;41;10;301.64799999999997;30.164799999999996;4;0.2;0.0;Bronce;0;0.34674676274490007;Bajo
C04071;52;5;143.782;28.756400000000003;5;0.4;0.0;Plata;0;0.34674676274490007;Bajo
C00354;32;6;194.59;32.431666666666665;4;0.0;0.16666666666666666;Bronce;1;0.34674676274490007;Bajo
C01135;27;5;204.95999999999998;40.992;3;0.2;0.2;Bronce;1;0.34674676274490007;Bajo
C02385;35;6;557.919;92.98649999999999;5;0.5;0.0;Bronce;0;0.34674676274490007;Bajo
C02386;16;5;237.13;47.426;4;0.0;0.0;Plata;1;0.34674676274490007;Bajo
C01663;14;10;723.249;72.3249;6;0.2;0.0;Bronce;0;0.34674676274490007;Bajo
C04714;45;6;318.63;53.105;4;0.16666666666666666;0.0;Plata;1;0.34674676274490007;Bajo
C04717;17;6;296.3315;49.38858333333334;5;0.16666666666666666;0.16666666666666666;Plata;0;0.34674676274490007;Bajo
C03481;6;6;278.4;46.4;6;0.0;0.0;Bronce;0;0.34674676274490007;Bajo
C03327;2;7;303.277;43.32528571428571;4;0.42857142857142855;0.0;Oro;0;0.34674676274490007;Bajo
C00525;21;5;145.26999999999998;29.053999999999995;4;0.0;0.2;Plata;0;0.34674676274490007;Bajo
C00891;53;7;262.47200000000004;37.496;3;0.14285714285714285;0.0;Bronce;0;0.34674676274490007;Bajo
C01860;52;7;265.118;37.874;6;0.2857142857142857;0.0;Bronce;0;0.34674676274490007;Bajo
C03287;21;9;437.772;48.641333333333336;7;0.3333333333333333;0.1111111111111111;Plata;0;0.34674676274490007;Bajo
C03291;56;8;241.9025;30.2378125;5;0.125;0.0;Bronce;0;0.34674676274490007;Bajo
C03299;3;6;192.925;32.15416666666667;3;0.16666666666666666;0.16666666666666666;Bronce;1;0.34674676274490007;Bajo
C02354;0;6;226.35399999999998;37.72566666666666;5;0.16666666666666666;0.0;Bronce;1;0.34674676274490007;Bajo
C02184;39;7;308.55;44.07857142857143;4;0.14285714285714285;0.14285714285714285;Bronce;1;0.34674676274490007;Bajo
C02187;34;7;370.57;52.93857142857143;5;0.2857142857142857;0.0;Bronce;0;0.34674676274490007;Bajo
C01177;5;7;180.8;25.82857142857143;6;0.0;0.14285714285714285;Plata;1;0.34674676274490007;Bajo
C03694;32;8;232.515;29.064375;6;0.125;0.0;Bronce;0;0.34674676274490007;Bajo
C04729;18;6;260.276;43.379333333333335;6;0.16666666666666666;0.16666666666666666;Plata;0;0.34674676274490007;Bajo
C02156;2;6;223.34750000000003;37.224583333333335;4;0.5;0.16666666666666666;Oro;0;0.34674676274490007;Bajo
C02131;3;5;356.84;71.368;4;0.0;0.0;Oro;1;0.34674676274490007;Bajo
C02860;50;9;561.0135;62.334833333333336;6;0.1111111111111111;0.1111111111111111;Plata;0;0.34674676274490007;Bajo
C00630;2;6;658.98;109.83;5;0.0;0.0;Bronce;1;0.34674676274490007;Bajo
C00195;53;10;814.6260000000001;81.46260000000001;6;0.1;0.0;Bronce;1;0.34674676274490007;Bajo
C03957;34;7;196.26;28.037142857142857;3;0.0;0.0;Bronce;1;0.34674676274490007;Bajo
C03962;11;5;285.94;57.188;3;0.0;0.2;Plata;0;0.34674676274490007;Bajo
C01694;19;8;308.25;38.53125;5;0.125;0.125;Bronce;0;0.34674676274490007;Bajo
C04661;44;10;207.459;20.7459;5;0.2;0.0;Plata;0;0.34674676274490007;Bajo
C00124;48;10;611.992;61.1992;5;0.2;0.0;Bronce;0;0.34674676274490007;Bajo
C03582;1;5;128.25900000000001;25.6518;5;0.2;0.0;Bronce;0;0.34674676274490007;Bajo
C02448;48;10;479.6;47.96;6;0.0;0.2;Bronce;0;0.34674676274490007;Bajo
C03216;42;6;459.229;76.53816666666667;5;0.3333333333333333;0.0;Oro;0;0.34674676274490007;Bajo
C01852;8;6;293.904;48.984;5;0.16666666666666666;0.0;Bronce;0;0.34674676274490007;Bajo
C04668;1;6;212.432;35.40533333333333;5;0.16666666666666666;0.0;Plata;0;0.34674676274490007;Bajo
C01333;41;5;126.78;25.356;4;0.0;0.2;Bronce;0;0.34674676274490007;Bajo
C02900;41;5;410.9685;82.1937;4;0.2;0.0;Plata;0;0.34674676274490007;Bajo
C04654;4;7;310.17400000000004;44.310571428571436;5;0.2857142857142857;0.14285714285714285;Bronce;0;0.34674676274490007;Bajo
C00215;22;10;402.0765;40.20765;6;0.3;0.2;Bronce;0;0.34674676274490007;Bajo
C03740;15;8;169.906;21.23825;5;0.5;0.125;Bronce;0;0.34674676274490007;Bajo
C03752;2;7;215.662;30.808857142857143;5;0.2857142857142857;0.14285714285714285;Bronce;0;0.34674676274490007;Bajo
C03073;38;5;202.04999999999998;40.41;4;0.0;0.0;Bronce;0;0.34674676274490007;Bajo
C01316;15;9;646.3995;71.82216666666666;5;0.2222222222222222;0.1111111111111111;Bronce;1;0.34674676274490007;Bajo
C01624;27;7;452.19;64.59857142857143;5;0.0;0.0;Plata;0;0.34674676274490007;Bajo
C01628;32;6;464.51050000000004;77.41841666666667;4;0.3333333333333333;0.0;Bronce;1;0.34674676274490007;Bajo
C04837;19;9;497.087;55.23188888888889;5;0.2222222222222222;0.0;Bronce;1;0.34674676274490007;Bajo
C04372;50;6;143.37;23.895;4;0.0;0.16666666666666666;Bronce;0;0.34674676274490007;Bajo
C04112;42;9;579.347;64.37188888888889;7;0.2222222222222222;0.0;Black;0;0.34674676274490007;Bajo
C01226;52;5;134.487;26.897399999999998;3;0.2;0.0;Bronce;0;0.34674676274490007;Bajo
C03761;25;8;130.9095;16.3636875;5;0.375;0.125;Plata;1;0.34674676274490007;Bajo
C01079;37;5;168.95;33.79;4;0.0;0.2;Bronce;0;0.34674676274490007;Bajo
C04890;37;8;439.9325;54.9915625;7;0.375;0.0;Bronce;0;0.34674676274490007;Bajo
C04891;38;7;257.575;36.79642857142857;4;0.7142857142857143;0.0;Bronce;1;0.34674676274490007;Bajo
C00433;53;5;309.77;61.95399999999999;4;0.0;0.0;Oro;1;0.34674676274490007;Bajo
C00434;5;5;225.21;45.042;5;0.0;0.0;Black;0;0.34674676274490007;Bajo
C01054;52;8;321.696;40.212;5;0.125;0.0;Plata;0;0.34674676274490007;Bajo
C03873;44;9;257.1445;28.57161111111111;4;0.2222222222222222;0.0;Oro;0;0.34674676274490007;Bajo
C03049;37;8;533.2435;66.6554375;6;0.25;0.0;Bronce;0;0.34674676274490007;Bajo
C04564;55;7;207.9245;29.7035;5;0.14285714285714285;0.0;Bronce;0;0.34674676274490007;Bajo
C04568;29;7;421.297;60.18528571428572;4;0.2857142857142857;0.0;Oro;1;0.34674676274490007;Bajo
C02283;21;8;267.184;33.398;6;0.125;0.25;Oro;0;0.34674676274490007;Bajo
C03569;32;10;616.42;61.641999999999996;6;0.0;0.0;Bronce;0;0.34674676274490007;Bajo
C00963;9;7;327.403;46.771857142857144;4;0.42857142857142855;0.14285714285714285;Bronce;0;0.34674676274490007;Bajo
C03520;21;9;286.32;31.813333333333333;6;0.0;0.1111111111111111;Bronce;0;0.34674676274490007;Bajo
C02684;6;10;672.984;67.2984;5;0.2;0.1;Bronce;1;0.34674676274490007;Bajo
C01100;37;5;251.46;50.292;4;0.4;0.2;Bronce;0;0.34674676274490007;Bajo
C00939;26;6;452.046;75.341;6;0.5;0.0;Oro;1;0.34674676274490007;Bajo
C03253;49;10;993.3045;99.33045;7;0.4;0.1;Plata;0;0.34674676274490007;Bajo
C03026;17;6;221.014;36.83566666666667;4;0.5;0.0;Bronce;0;0.34674676274490007;Bajo
C01298;55;9;446.196;49.577333333333335;4;0.1111111111111111;0.0;Bronce;0;0.34674676274490007;Bajo
C01299;15;6;237.53400000000002;39.589000000000006;5;0.16666666666666666;0.0;Plata;0;0.34674676274490007;Bajo
C03894;47;6;528.62;88.10333333333334;5;0.0;0.0;Bronce;1;0.34674676274490007;Bajo
C03865;2;10;423.3585;42.33585;5;0.4;0.2;Bronce;1;0.34674676274490007;Bajo
C01895;58;7;268.268;38.324;5;0.14285714285714285;0.14285714285714285;Bronce;0;0.34674676274490007;Bajo
C01049;50;5;165.948;33.1896;3;0.2;0.0;Bronce;1;0.34674676274490007;Bajo
C02241;56;10;372.765;37.2765;4;0.2;0.1;Oro;1;0.34674676274490007;Bajo
C01245;0;10;245.33599999999998;24.5336;4;0.3;0.2;Plata;0;0.34674676274490007;Bajo
C02259;44;8;289.24399999999997;36.155499999999996;3;0.25;0.0;Bronce;1;0.34674676274490007;Bajo
C01841;22;8;275.681;34.460125;5;0.375;0.0;Black;0;0.34674676274490007;Bajo
C02515;54;5;216.97400000000002;43.394800000000004;5;0.6;0.2;Black;0;0.34674676274490007;Bajo
C01465;45;7;426.25249999999994;60.89321428571428;5;0.14285714285714285;0.0;Oro;1;0.34674676274490007;Bajo
C04813;17;10;294.4075;29.44075;7;0.3;0.0;Plata;0;0.34674676274490007;Bajo
C03258;56;7;489.47;69.92428571428572;4;0.0;0.0;Plata;0;0.34674676274490007;Bajo
C04964;38;10;709.4275;70.94275;6;0.3;0.1;Plata;1;0.34674676274490007;Bajo
C01926;27;7;718.585;102.655;5;0.14285714285714285;0.0;Bronce;0;0.34674676274490007;Bajo
C01045;28;21;1050.4905;50.02335714285715;8;0.23809523809523808;0.09523809523809523;Bronce;0;0.3266699558036588;Bajo
C04608;84;18;823.854;45.769666666666666;8;0.2777777777777778;0.2222222222222222;Plata;0;0.3266699558036588;Bajo
C00249;23;45;2106.197;46.80437777777778;8;0.26666666666666666;0.08888888888888889;Black;0;0.3266699558036588;Bajo
C00240;66;15;854.2365;56.9491;7;0.3333333333333333;0.13333333333333333;Plata;0;0.3266699558036588;Bajo
C04606;37;28;1286.463;45.94510714285714;9;0.32142857142857145;0.17857142857142858;Bronce;0;0.3266699558036588;Bajo
C04596;106;23;1121.7685;48.772543478260864;8;0.30434782608695654;0.043478260869565216;Plata;0;0.3266699558036588;Bajo
C04265;69;22;1501.684;68.25836363636364;8;0.22727272727272727;0.13636363636363635;Black;1;0.3266699558036588;Bajo
C04255;36;21;951.481;45.30861904761905;9;0.3333333333333333;0.0;Oro;0;0.3266699558036588;Bajo
C01540;24;15;700.955;46.730333333333334;7;0.3333333333333333;0.0;Bronce;0;0.3266699558036588;Bajo
C01942;26;30;1396.2855;46.54285;9;0.23333333333333334;0.03333333333333333;Bronce;0;0.3266699558036588;Bajo
C03269;85;24;1256.0475;52.33531249999999;8;0.3333333333333333;0.041666666666666664;Plata;0;0.3266699558036588;Bajo
C04803;39;20;947.18;47.358999999999995;7;0.25;0.0;Oro;1;0.3266699558036588;Bajo
C00554;38;21;1031.241;49.10671428571428;8;0.38095238095238093;0.09523809523809523;Oro;0;0.3266699558036588;Bajo
C02506;60;18;1072.886;59.60477777777778;8;0.2777777777777778;0.05555555555555555;Bronce;0;0.3266699558036588;Bajo
C04360;46;19;962.07;50.63526315789474;7;0.42105263157894735;0.10526315789473684;Bronce;0;0.3266699558036588;Bajo
C00430;26;25;1176.992;47.079679999999996;8;0.32;0.08;Oro;0;0.3266699558036588;Bajo
C00427;34;30;1744.5855;58.152849999999994;8;0.3;0.1;Plata;0;0.3266699558036588;Bajo
C03526;41;22;1170.392;53.199636363636365;8;0.2727272727272727;0.045454545454545456;Oro;0;0.3266699558036588;Bajo
C03571;59;30;1506.432;50.2144;8;0.26666666666666666;0.13333333333333333;Black;0;0.3266699558036588;Bajo
C03560;33;20;768.3625000000001;38.418125;9;0.3;0.15;Bronce;0;0.3266699558036588;Bajo
C01127;40;24;1175.0435;48.960145833333335;8;0.2916666666666667;0.041666666666666664;Plata;1;0.3266699558036588;Bajo
C04121;38;22;896.584;40.75381818181818;8;0.3181818181818182;0.0;Plata;0;0.3266699558036588;Bajo
C02747;58;17;796.548;46.85576470588235;7;0.23529411764705882;0.058823529411764705;Bronce;0;0.3266699558036588;Bajo
C02516;27;98;4734.034;48.3064693877551;9;0.2653061224489796;0.07142857142857142;Oro;0;0.3266699558036588;Bajo
C04842;63;18;1039.1955;57.73308333333333;7;0.2777777777777778;0.1111111111111111;Plata;0;0.3266699558036588;Bajo
C00150;25;27;1248.5085;46.241055555555555;9;0.25925925925925924;0.07407407407407407;Bronce;0;0.3266699558036588;Bajo
C00569;32;15;643.0785;42.8719;6;0.26666666666666666;0.13333333333333333;Bronce;1;0.3266699558036588;Bajo
C02768;33;23;948.5705;41.24219565217391;8;0.2608695652173913;0.13043478260869565;Plata;1;0.3266699558036588;Bajo
C03592;52;40;1657.982;41.44955;9;0.25;0.05;Plata;0;0.3266699558036588;Bajo
C03587;25;16;697.2345;43.57715625;8;0.25;0.25;Bronce;0;0.3266699558036588;Bajo
C02108;71;26;1188.122;45.697;7;0.23076923076923078;0.15384615384615385;Bronce;0;0.3266699558036588;Bajo
C01590;53;28;1139.755;40.705535714285716;9;0.2857142857142857;0.2857142857142857;Bronce;0;0.3266699558036588;Bajo
C00531;32;36;1503.066;41.75183333333334;8;0.25;0.1111111111111111;Plata;1;0.3266699558036588;Bajo
C01486;24;33;2148.807;65.11536363636363;8;0.3333333333333333;0.06060606060606061;Oro;0;0.3266699558036588;Bajo
C03600;25;108;5507.3985;50.99443055555556;9;0.25;0.1111111111111111;Plata;1;0.3266699558036588;Bajo
C04078;75;27;1172.2415;43.41635185185186;10;0.2962962962962963;0.07407407407407407;Bronce;1;0.3266699558036588;Bajo
C04077;32;29;1761.499;60.74134482758621;9;0.27586206896551724;0.034482758620689655;Bronce;0;0.3266699558036588;Bajo
C04075;52;29;1458.508;50.29337931034483;8;0.3103448275862069;0.10344827586206896;Bronce;0;0.3266699558036588;Bajo
C04440;27;53;2562.2125;48.3436320754717;8;0.2641509433962264;0.09433962264150944;Bronce;0;0.3266699558036588;Bajo
C02779;42;19;893.8565;47.04507894736842;8;0.3157894736842105;0.21052631578947367;Plata;1;0.3266699558036588;Bajo
C00597;44;18;924.1105;51.33947222222222;7;0.2777777777777778;0.05555555555555555;Plata;1;0.3266699558036588;Bajo
C03605;38;15;756.963;50.4642;7;0.26666666666666666;0.26666666666666666;Oro;0;0.3266699558036588;Bajo
C01484;93;29;1393.8165;48.06263793103448;8;0.3103448275862069;0.06896551724137931;Plata;0;0.3266699558036588;Bajo
C02670;170;15;605.7985;40.38656666666667;6;0.3333333333333333;0.0;Plata;0;0.3266699558036588;Bajo
C02665;69;16;708.9265;44.30790625;8;0.3125;0.0;Bronce;0;0.3266699558036588;Bajo
C04193;88;17;884.116;52.00682352941176;7;0.23529411764705882;0.0;Plata;1;0.3266699558036588;Bajo
C04191;29;15;672.4085;44.82723333333333;6;0.3333333333333333;0.0;Bronce;0;0.3266699558036588;Bajo
C04184;39;61;2770.1675;45.412581967213114;8;0.22950819672131148;0.13114754098360656;Plata;0;0.3266699558036588;Bajo
C00081;56;22;928.906;42.223;9;0.22727272727272727;0.0;Bronce;0;0.3266699558036588;Bajo
C04879;28;45;1864.6525000000001;41.43672222222222;9;0.24444444444444444;0.15555555555555556;Bronce;0;0.3266699558036588;Bajo
C00101;34;27;1412.1525000000001;52.30194444444445;8;0.25925925925925924;0.037037037037037035;Bronce;0;0.3266699558036588;Bajo
C01655;169;15;724.267;48.28446666666667;8;0.3333333333333333;0.06666666666666667;Oro;0;0.3266699558036588;Bajo
C04446;39;33;2101.0225;63.66734848484849;9;0.24242424242424243;0.06060606060606061;Plata;1;0.3266699558036588;Bajo
C01150;46;17;659.1745;38.77497058823529;6;0.35294117647058826;0.0;Bronce;0;0.3266699558036588;Bajo
C03618;62;17;715.574;42.092588235294116;9;0.23529411764705882;0.058823529411764705;Bronce;1;0.3266699558036588;Bajo
C02112;63;15;651.1460000000001;43.409733333333335;8;0.26666666666666666;0.2;Plata;0;0.3266699558036588;Bajo
C04763;43;19;924.508;48.65831578947368;6;0.2631578947368421;0.05263157894736842;Plata;0;0.3266699558036588;Bajo
C01816;41;15;925.0124999999999;61.6675;8;0.26666666666666666;0.2;Bronce;0;0.3266699558036588;Bajo
C01392;42;15;645.474;43.031600000000005;8;0.26666666666666666;0.0;Plata;1;0.3266699558036588;Bajo
C01159;51;18;872.4475;48.46930555555556;8;0.3333333333333333;0.05555555555555555;Bronce;0;0.3266699558036588;Bajo
C02122;38;23;1726.891;75.08221739130435;8;0.30434782608695654;0.21739130434782608;Bronce;0;0.3266699558036588;Bajo
C00169;33;71;3940.3540000000003;55.49794366197183;8;0.29577464788732394;0.04225352112676056;Bronce;0;0.3266699558036588;Bajo
C00180;23;47;1782.662;37.928978723404256;9;0.2553191489361702;0.1276595744680851;Plata;0;0.3266699558036588;Bajo
C00528;24;15;678.342;45.2228;7;0.26666666666666666;0.06666666666666667;Oro;0;0.3266699558036588;Bajo
C02528;30;68;3295.315;48.46051470588235;10;0.25;0.14705882352941177;Plata;0;0.3266699558036588;Bajo
C00978;37;29;1243.694;42.885999999999996;9;0.3448275862068966;0.10344827586206896;Bronce;0;0.3266699558036588;Bajo
C04697;101;17;794.671;46.74535294117647;8;0.23529411764705882;0.0;Black;1;0.3266699558036588;Bajo
C03989;89;15;706.5409999999999;47.102733333333326;8;0.4666666666666667;0.0;Black;1;0.3266699558036588;Bajo
C03674;35;19;841.9095;44.31102631578947;8;0.3157894736842105;0.21052631578947367;Plata;1;0.3266699558036588;Bajo
C03655;64;16;664.8575;41.55359375;5;0.25;0.0;Plata;0;0.3266699558036588;Bajo
C00645;67;17;901.033;53.00194117647059;7;0.35294117647058826;0.17647058823529413;Plata;0;0.3266699558036588;Bajo
C03971;31;18;876.73;48.70722222222222;7;0.2777777777777778;0.05555555555555555;Bronce;0;0.3266699558036588;Bajo
C02371;34;33;1531.9815;46.42368181818182;9;0.30303030303030304;0.09090909090909091;Plata;0;0.3266699558036588;Bajo
C03946;24;20;796.0865;39.804325;8;0.25;0.1;Bronce;1;0.3266699558036588;Bajo
C04503;47;15;1027.156;68.47706666666666;6;0.4666666666666667;0.06666666666666667;Bronce;1;0.3266699558036588;Bajo
C03110;48;16;867.416;54.2135;6;0.375;0.125;Plata;1;0.3266699558036588;Bajo
C03107;58;29;1311.348;45.218896551724136;9;0.3793103448275862;0.13793103448275862;Bronce;0;0.3266699558036588;Bajo
C03708;35;21;873.8205;41.6105;7;0.2857142857142857;0.047619047619047616;Oro;1;0.3266699558036588;Bajo
C03726;115;17;695.607;40.91805882352941;6;0.35294117647058826;0.17647058823529413;Bronce;0;0.3266699558036588;Bajo
C02196;24;28;1192.023;42.57225;9;0.25;0.14285714285714285;Plata;0;0.3266699558036588;Bajo
C00678;119;17;1062.7825;62.51661764705882;7;0.23529411764705882;0.23529411764705882;Plata;0;0.3266699558036588;Bajo
