id_cliente;segmento_rfm;cluster;recencia;frecuencia;monto;margen;ticket_promedio;categorias_distintas;online_rate;segmento_programa;distrito
C03971;Campeones;0;51;19;953.042;393.182;50.160105263157895;8;0.05263157894736842;Bronce;Arequipa
C03972;En riesgo;1;157;2;92.207;19.977000000000004;46.1035;2;0.0;Bronce;Trujillo
C03973;Ocasionales;3;3;8;460.169;129.06900000000002;57.521125;6;0.125;Bronce;Cusco
C03974;Leales de valor;2;247;8;312.541;92.161;39.067625;4;0.0;Oro;Arequipa
C03975;En riesgo;1;216;5;121.4995;32.5795;24.2999;4;0.0;Bronce;San Isidro
C03976;Leales de valor;2;182;11;387.6945;92.81450000000001;35.24495454545455;7;0.0;Plata;No Especificado
C03977;Ocasionales;3;8;9;432.03999999999996;148.31;48.00444444444444;8;0.0;Plata;Piura
C03978;Leales de valor;2;245;8;390.802;125.48200000000003;48.85025;6;0.0;Bronce;La Molina
C03979;Ocasionales;3;1;6;216.145;73.44500000000001;36.024166666666666;5;0.16666666666666666;Bronce;Cusco
C03980;Campeones;0;53;30;1533.737;505.0570000000001;51.12456666666667;9;0.03333333333333333;Plata;Piura
C03981;Leales de valor;2;47;9;409.831;132.68099999999998;45.53677777777778;4;0.0;Plata;Callao
C03982;Ocasionales;3;2;8;721.05;247.72;90.13125;6;0.0;Plata;Huancayo
C03983;En riesgo;1;162;3;225.41;53.99000000000001;75.13666666666667;3;0.3333333333333333;Bronce;Surco
C03984;Leales de valor;2;267;9;325.86;111.51000000000002;36.20666666666667;7;0.0;Bronce;Cusco
C03985;En riesgo;1;140;6;118.709;27.759000000000007;19.784833333333335;3;0.0;Bronce;Cusco
C03986;En riesgo;1;110;4;182.961;55.63100000000002;45.74025;3;0.0;Bronce;Comas
C03987;Campeones;0;27;19;710.902;188.17199999999997;37.415894736842105;10;0.05263157894736842;Plata;San Isidro
C03988;Ocasionales;3;5;7;292.52;99.63;41.78857142857142;6;0.14285714285714285;Plata;Los Olivos
C03989;Leales de valor;2;179;15;864.633;236.37299999999996;57.6422;7;0.0;Black;Arequipa
C03990;Leales de valor;2;59;6;139.2225;51.8725;23.20375;3;0.0;Plata;San Isidro
C03991;Leales de valor;2;140;5;288.3075;83.70749999999998;57.661500000000004;5;0.0;Oro;Ate
C03992;Leales de valor;2;204;4;293.95;131.73;73.4875;2;0.0;Bronce;No Especificado
C03993;En riesgo;1;708;1;66.52;22.879999999999995;66.52;1;0.0;Black;Arequipa
C03994;En riesgo;1;154;4;103.66000000000001;27.59;25.915000000000003;3;0.0;Plata;Miraflores
C03995;Leales de valor;2;128;7;225.35000000000002;67.39000000000001;32.19285714285714;5;0.2857142857142857;Plata;Trujillo
C03996;Ocasionales;3;27;9;303.802;94.91199999999999;33.75577777777778;5;0.2222222222222222;Bronce;Piura
C03997;Leales de valor;2;164;5;291.0;85.34;58.2;4;0.2;Bronce;Ate
C03998;Leales de valor;2;45;12;692.953;227.093;57.74608333333333;8;0.16666666666666666;Bronce;Los Olivos
C03999;Leales de valor;2;129;8;443.356;125.836;55.4195;4;0.0;Bronce;Miraflores
C04000;En riesgo;1;505;3;107.876;27.316000000000003;35.958666666666666;3;0.0;Bronce;San Miguel
C04002;Campeones;0;0;27;923.76;322.88000000000005;34.21333333333333;8;0.07407407407407407;Bronce;Arequipa
C04003;En riesgo;1;78;3;183.16000000000003;48.31000000000001;61.05333333333334;3;0.0;Black;Los Olivos
C04004;Leales de valor;2;52;4;271.71999999999997;78.57999999999998;67.92999999999999;4;0.25;Bronce;Los Olivos
C04005;En riesgo;1;168;4;111.57;35.620000000000005;27.8925;4;0.0;Bronce;San Isidro
C04006;Leales de valor;2;70;17;807.7965;260.3365;47.51744117647059;7;0.11764705882352941;Oro;Ate
C04007;Ocasionales;3;16;3;149.21;44.740000000000016;49.73666666666667;2;0.0;Plata;Huancayo
C04008;En riesgo;1;405;5;145.988;50.328;29.1976;3;0.2;Plata;Trujillo
C04009;En riesgo;1;28;3;124.38600000000001;40.025999999999996;41.462;3;0.0;Bronce;Huancayo
C04010;En riesgo;1;46;5;130.91;40.870000000000005;26.182;4;0.0;Bronce;San Miguel
C04011;En riesgo;1;390;2;42.78;12.119999999999997;21.39;1;0.0;Bronce;Surco
C04012;Leales de valor;2;76;9;400.95;103.04;44.55;6;0.2222222222222222;Plata;Chiclayo
C04013;Ocasionales;3;1;14;700.9000000000001;246.69000000000005;50.064285714285724;7;0.0;Plata;San Miguel
C04014;Leales de valor;2;57;5;341.2635;96.16349999999998;68.2527;4;0.0;Black;Cusco
C04015;Ocasionales;3;32;6;169.89000000000001;58.400000000000006;28.315;3;0.0;Plata;Los Olivos
C04016;Ocasionales;3;11;5;287.83;107.63999999999999;57.565999999999995;4;0.2;Plata;Chiclayo
C04017;Ocasionales;3;7;4;156.21;67.44999999999999;39.0525;4;0.0;Plata;La Molina
C04018;Ocasionales;3;23;5;245.83999999999997;88.06;49.16799999999999;5;0.0;Bronce;Ate
C04019;Ocasionales;3;1;8;323.2745;95.4545;40.4093125;5;0.25;Bronce;Arequipa
C04020;Leales de valor;2;160;6;203.584;67.49399999999999;33.93066666666667;5;0.16666666666666666;Plata;Trujillo
C04021;Leales de valor;2;228;7;321.039;100.229;45.86271428571428;4;0.0;Plata;Trujillo
C04022;En riesgo;1;162;2;159.3;52.38000000000001;79.65;2;0.0;Oro;Miraflores
C04023;Ocasionales;3;26;12;431.977;136.957;35.998083333333334;6;0.08333333333333333;Bronce;Trujillo
C04024;Ocasionales;3;6;12;775.755;243.425;64.64625;9;0.08333333333333333;Black;Miraflores
C04025;Ocasionales;3;11;16;598.792;161.152;37.4245;8;0.0;Plata;San Isidro
C04026;Ocasionales;3;23;13;420.789;130.929;32.36838461538461;7;0.15384615384615385;Plata;Ate
C04027;Leales de valor;2;89;6;182.4475;67.9675;30.407916666666665;5;0.0;Black;San Isidro
C04028;Ocasionales;3;26;10;502.20599999999996;156.716;50.2206;7;0.1;Bronce;Los Olivos
C04029;Ocasionales;3;19;9;302.06;99.64;33.562222222222225;6;0.0;Bronce;Callao
C04030;En riesgo;1;137;4;164.38;63.31000000000001;41.095;4;0.0;Bronce;Chiclayo
C04031;En riesgo;1;101;5;86.46;32.67;17.291999999999998;3;0.2;Bronce;La Molina
C04032;Leales de valor;2;141;7;223.15;68.69000000000001;31.87857142857143;5;0.0;Plata;Callao
C04033;Ocasionales;3;6;5;153.934;48.784;30.7868;3;0.0;Bronce;Huancayo
C04034;En riesgo;1;228;1;40.9;9.54;40.9;1;0.0;Plata;La Molina
C04035;Leales de valor;2;125;7;308.0225;74.28249999999997;44.003214285714286;4;0.0;Oro;Callao
C04036;Leales de valor;2;83;10;209.096;56.17599999999999;20.9096;4;0.0;Bronce;Arequipa
C04037;Ocasionales;3;26;7;202.6545;72.11449999999999;28.95064285714286;6;0.0;Bronce;Cusco
C04038;Leales de valor;2;373;8;625.9649999999999;206.53500000000003;78.24562499999999;3;0.125;Oro;San Isidro
C04039;Campeones;0;7;17;890.672;283.742;52.3924705882353;9;0.058823529411764705;Black;Cusco
C04040;Leales de valor;2;71;8;423.853;148.82299999999998;52.981625;6;0.25;Bronce;Miraflores
C04041;Ocasionales;3;35;9;447.822;166.472;49.758;6;0.0;Oro;Cusco
C04042;En riesgo;1;491;3;53.284000000000006;11.774000000000004;17.761333333333337;3;0.0;Plata;Cusco
C04043;En riesgo;1;562;1;65.65;-17.309999999999988;65.65;1;0.0;Oro;Cusco
C04044;Leales de valor;2;202;9;462.94149999999996;141.79149999999998;51.43794444444444;5;0.2222222222222222;Bronce;San Miguel
C04045;En riesgo;1;193;1;37.2;8.220000000000002;37.2;1;1.0;Bronce;Comas
C04046;Ocasionales;3;18;4;119.82000000000001;30.540000000000003;29.955000000000002;3;0.5;Bronce;San Miguel
C04047;Leales de valor;2;51;14;497.28950000000003;151.10950000000003;35.520678571428576;7;0.21428571428571427;Plata;Trujillo
C04048;Leales de valor;2;177;6;276.466;91.226;46.077666666666666;5;0.0;Bronce;Huancayo
C04049;En riesgo;1;384;2;146.958;47.718;73.479;2;0.0;Bronce;Ate
C04050;Ocasionales;3;13;9;585.5115;173.56150000000002;65.05683333333333;5;0.3333333333333333;Bronce;La Molina
C04051;En riesgo;1;153;4;195.4;59.90999999999999;48.85;3;0.0;Oro;San Miguel
C04052;En riesgo;1;91;4;155.87;47.00999999999999;38.9675;3;0.0;Bronce;No Especificado
C04053;En riesgo;1;54;5;142.09;49.88000000000001;28.418;4;0.0;Bronce;Cusco
C04054;Leales de valor;2;139;11;624.282;194.702;56.75290909090909;5;0.09090909090909091;Plata;San Isidro
C04055;Leales de valor;2;123;15;568.083;226.303;37.8722;8;0.06666666666666667;Plata;San Miguel
C04056;Leales de valor;2;55;6;221.95000000000002;79.5;36.99166666666667;4;0.0;Bronce;Cusco
C04057;Leales de valor;2;80;4;244.85999999999999;75.40000000000002;61.214999999999996;3;0.25;Bronce;Los Olivos
C04058;Leales de valor;2;166;11;257.035;74.31500000000001;23.366818181818186;5;0.36363636363636365;Bronce;Piura
C04059;Leales de valor;2;116;14;701.273;250.923;50.09092857142857;7;0.07142857142857142;Bronce;Cusco
C04060;Leales de valor;2;65;12;416.856;129.196;34.738;8;0.0;Plata;Miraflores
C04061;Leales de valor;2;134;9;273.934;86.554;30.437111111111115;5;0.1111111111111111;Bronce;No Especificado
C04062;En riesgo;1;516;4;52.81;17.099999999999998;13.2025;2;0.0;Bronce;Chiclayo
C04063;Campeones;0;5;65;3037.183;894.993;46.725892307692305;10;0.2153846153846154;Plata;San Miguel
C04064;Leales de valor;2;119;5;342.46;89.78;68.49199999999999;4;0.0;Plata;Ate
C04065;Ocasionales;3;2;13;487.18399999999997;104.45400000000001;37.475692307692306;8;0.07692307692307693;Bronce;Miraflores
C04066;En riesgo;1;390;3;113.56200000000001;24.851999999999993;37.854000000000006;3;0.0;Bronce;Callao
C04067;Campeones;0;3;163;6664.417;2039.407;40.63668902439024;10;0.10365853658536585;Oro;Piura
C04068;En riesgo;1;55;4;143.25;37.489999999999995;35.8125;3;0.0;Bronce;No Especificado
C04069;Leales de valor;2;45;7;236.466;61.39600000000003;33.780857142857144;4;0.0;Oro;Huancayo
C04070;En riesgo;1;127;5;154.5965;42.426500000000004;30.9193;4;0.0;Bronce;San Miguel
C04071;Ocasionales;3;9;6;236.18400000000003;132.66400000000002;39.364000000000004;5;0.0;Plata;Comas
C04072;Leales de valor;2;141;11;570.313;184.88299999999998;51.846636363636364;8;0.0;Plata;San Isidro
C04073;Ocasionales;3;6;6;326.6335;123.82350000000001;54.43891666666667;3;0.0;Bronce;San Miguel
C04074;En riesgo;1;333;4;203.05700000000002;74.977;50.764250000000004;4;0.25;Bronce;Trujillo
C04075;Campeones;0;3;38;1567.769;441.529;41.25707894736842;10;0.13157894736842105;Bronce;Arequipa
C04076;Ocasionales;3;14;12;511.24;117.29;42.60333333333333;9;0.0;Bronce;Callao
C04077;Campeones;0;7;33;1666.8120000000001;478.79200000000003;50.50945454545455;10;0.030303030303030304;Bronce;Arequipa
C04078;Campeones;0;25;28;821.556;248.15600000000003;29.341285714285714;8;0.07142857142857142;Bronce;San Isidro
C04079;Ocasionales;3;16;9;270.86;71.36;30.095555555555556;5;0.0;Plata;Los Olivos
C04080;Leales de valor;2;72;8;179.523;39.953;22.440375;6;0.375;Plata;San Isidro
C04081;Ocasionales;3;32;9;568.565;191.425;63.1738888888889;5;0.2222222222222222;Bronce;Chiclayo
C04082;Ocasionales;3;29;5;153.3;41.64000000000001;30.660000000000004;4;0.2;Plata;Cusco
C04083;En riesgo;1;154;3;86.15;27.93;28.71666666666667;2;0.0;Bronce;Miraflores
C04084;Ocasionales;3;1;10;657.3805;233.4805;65.73805;4;0.1;Bronce;Ate
C04085;Leales de valor;2;44;7;202.01;63.71;28.858571428571427;3;0.2857142857142857;Bronce;Ate
C04086;En riesgo;1;55;3;161.112;31.742000000000004;53.704;3;0.3333333333333333;Plata;Comas
C04087;En riesgo;1;90;5;129.776;31.076000000000008;25.9552;3;0.0;Bronce;Miraflores
C04088;En riesgo;1;225;3;111.2;43.96000000000001;37.06666666666667;3;0.0;Plata;Arequipa
C04089;Ocasionales;3;23;4;115.58;45.58;28.895;3;0.0;Plata;La Molina
C04090;En riesgo;1;204;4;130.55;38.830000000000005;32.6375;4;0.25;Plata;Arequipa
C04091;En riesgo;1;316;2;290.288;103.738;145.144;2;0.0;Bronce;Piura
C04092;Leales de valor;2;126;8;317.3425;96.6625;39.6678125;6;0.125;Bronce;Cusco
C04093;Campeones;0;4;27;1327.9985;395.1985;49.18512962962963;9;0.07407407407407407;Bronce;Chiclayo
C04094;Ocasionales;3;33;13;649.32;217.76;49.947692307692314;6;0.0;Plata;Cusco
C04095;Leales de valor;2;169;9;219.06;69.21000000000001;24.34;5;0.0;Bronce;Trujillo
C04096;Ocasionales;3;3;8;352.05;107.28;44.00625;5;0.125;Bronce;Piura
C04097;En riesgo;1;144;2;60.099999999999994;18.58;30.049999999999997;2;0.0;Bronce;Los Olivos
C04098;En riesgo;1;580;3;195.82999999999998;63.019999999999996;65.27666666666666;3;0.3333333333333333;Bronce;Miraflores
C04099;Leales de valor;2;187;5;191.9;51.589999999999996;38.38;2;0.0;Bronce;Huancayo
C04100;Ocasionales;3;34;13;587.393;118.32300000000001;45.18407692307692;8;0.15384615384615385;Oro;Miraflores
C04101;Ocasionales;3;16;8;467.352;188.532;58.419;4;0.0;Oro;San Isidro
C04102;En riesgo;1;132;3;103.05000000000001;39.690000000000005;34.35;2;0.0;Plata;Huancayo
C04103;En riesgo;1;247;2;55.198499999999996;12.398500000000002;27.599249999999998;2;0.0;Bronce;San Isidro
C04104;En riesgo;1;422;6;158.66;58.82;26.44333333333333;6;0.0;Oro;Chiclayo
C04105;Leales de valor;2;254;3;301.3;71.56;100.43333333333334;3;0.0;Bronce;San Isidro
C04106;Campeones;0;2;17;950.6310000000001;340.901;55.9194705882353;6;0.0;Bronce;Huancayo
C04107;En riesgo;1;504;7;128.3785;26.908500000000007;18.339785714285714;5;0.0;Bronce;San Isidro
C04108;Ocasionales;3;3;6;330.65000000000003;101.61000000000006;55.10833333333334;4;0.0;Bronce;Ate
C04109;Leales de valor;2;137;11;519.629;153.37900000000002;47.239000000000004;6;0.09090909090909091;Plata;No Especificado
C04110;Leales de valor;2;54;9;523.2435;139.3235;58.13816666666667;6;0.1111111111111111;Bronce;Piura
C04111;Leales de valor;2;139;10;378.515;102.125;37.8515;5;0.1;Bronce;Surco
C04112;Leales de valor;2;65;11;409.811;134.111;37.255545454545455;7;0.0;Black;Cusco
C04113;Ocasionales;3;14;14;511.804;166.58399999999997;36.55742857142857;7;0.21428571428571427;Bronce;La Molina
C04114;Leales de valor;2;344;11;484.58299999999997;128.723;44.053;7;0.0;Bronce;Piura
C04115;En riesgo;1;377;5;177.14000000000001;90.91000000000001;35.428000000000004;5;0.2;Oro;San Miguel
C04116;En riesgo;1;216;5;115.72;32.39;23.144;4;0.0;Bronce;Chiclayo
C04117;Leales de valor;2;114;4;237.2595;59.189499999999995;59.314875;4;0.25;Oro;Miraflores
C04118;En riesgo;1;188;2;76.632;0.842000000000013;38.316;2;0.0;Bronce;Cusco
C04119;Campeones;0;24;39;1896.045;612.375;48.61653846153846;10;0.07692307692307693;Bronce;Comas
C04120;Leales de valor;2;179;6;399.65;147.07;66.60833333333333;5;0.0;Black;Cusco
C04121;Campeones;0;35;27;1107.2555;317.24549999999994;41.009462962962964;9;0.037037037037037035;Plata;La Molina
C04122;Campeones;0;6;122;4843.9039999999995;1426.234;39.70413114754098;10;0.09836065573770492;Oro;Callao
C04123;En riesgo;1;190;4;167.724;49.664;41.931;3;0.0;Bronce;Surco
C04124;En riesgo;1;56;4;65.086;21.355999999999998;16.2715;3;0.0;Bronce;Ate
C04125;Ocasionales;3;17;7;312.34;96.1;44.62;6;0.14285714285714285;Plata;Comas
C04126;Ocasionales;3;5;5;396.513;137.693;79.3026;5;0.0;Plata;Ate
C04127;Leales de valor;2;253;6;307.86400000000003;87.524;51.31066666666667;4;0.0;Bronce;Los Olivos
C04128;Leales de valor;2;40;6;267.878;75.94800000000001;44.64633333333333;4;0.0;Bronce;Los Olivos
C04129;Ocasionales;3;33;10;419.701;102.04100000000003;41.9701;6;0.1;Bronce;Cusco
C04130;En riesgo;1;685;1;93.06;14.379999999999995;93.06;1;0.0;Bronce;Ate
C04131;Leales de valor;2;173;7;298.773;104.753;42.68185714285715;4;0.0;Bronce;Arequipa
C04132;En riesgo;1;347;4;170.326;59.88600000000001;42.5815;4;0.0;Oro;La Molina
C04133;Ocasionales;3;14;11;278.818;90.698;25.34709090909091;7;0.09090909090909091;Plata;No Especificado
C04134;Ocasionales;3;8;10;523.4195;151.0995;52.34195;7;0.0;Bronce;Piura
C04136;Leales de valor;2;125;5;289.06;75.60999999999999;57.812;3;0.0;Plata;Trujillo
C04137;Leales de valor;2;111;6;294.778;110.888;49.12966666666667;3;0.16666666666666666;Bronce;Ate
C04138;En riesgo;1;232;2;119.66;42.49;59.83;2;0.0;Bronce;Huancayo
C04139;Ocasionales;3;23;5;165.0165;46.59649999999999;33.0033;5;0.0;Plata;Ate
C04140;Campeones;0;11;16;858.8025;334.0224999999999;53.67515625;6;0.0;Oro;Callao
C04141;En riesgo;1;366;5;167.03;50.57999999999999;33.406;4;0.2;Plata;Los Olivos
C04142;Ocasionales;3;9;10;651.67;187.8;65.167;5;0.2;Bronce;Ate
C04143;En riesgo;1;146;2;45.26649999999999;14.216499999999996;22.633249999999997;2;0.0;Plata;Cusco
C04144;Leales de valor;2;76;8;424.14;140.67000000000002;53.0175;5;0.0;Plata;Ate
C04145;Leales de valor;2;329;7;274.579;57.649000000000015;39.22557142857143;4;0.0;Bronce;Ate
C04146;En riesgo;1;221;3;92.724;14.953999999999995;30.908;3;0.0;Bronce;Callao
C04147;Ocasionales;3;13;5;150.85000000000002;50.49000000000001;30.170000000000005;3;0.0;Bronce;Chiclayo
C04148;Ocasionales;3;8;4;177.11;58.190000000000005;44.2775;4;0.0;Black;Cusco
C04149;Campeones;0;18;34;1458.4995;465.8595;42.897044117647056;8;0.029411764705882353;Bronce;Piura
C04150;En riesgo;1;331;5;172.994;48.304;34.5988;3;0.0;Plata;Miraflores
C04151;En riesgo;1;44;4;128.64999999999998;32.419999999999995;32.162499999999994;4;0.0;Bronce;Cusco
C04152;Leales de valor;2;334;5;329.668;75.83800000000001;65.9336;4;0.2;Bronce;Callao
C04153;Campeones;0;23;24;893.107;275.117;37.21279166666667;8;0.20833333333333334;Bronce;Ate
C04154;Campeones;0;2;72;4040.967;1336.3870000000002;56.124541666666666;10;0.09722222222222222;Plata;Trujillo
C04155;Leales de valor;2;108;8;405.16;186.88000000000005;50.645;6;0.0;Plata;San Isidro
C04156;Leales de valor;2;195;7;500.646;151.48599999999996;71.52085714285714;6;0.14285714285714285;Bronce;Trujillo
C04157;En riesgo;1;341;4;150.94;52.83;37.735;3;0.0;Plata;Piura
C04158;Leales de valor;2;152;4;222.5;77.61000000000001;55.625;3;0.0;Plata;Huancayo
C04159;Leales de valor;2;166;7;210.13099999999997;57.94099999999999;30.01871428571428;5;0.0;Bronce;Surco
C04160;Leales de valor;2;224;5;198.846;53.416000000000025;39.7692;4;0.0;Plata;Miraflores
C04161;En riesgo;1;123;1;36.96;14.700000000000005;36.96;1;0.0;Bronce;Huancayo
C04162;Ocasionales;3;2;6;218.17;62.54;36.361666666666665;3;0.16666666666666666;Bronce;Surco
C04163;Leales de valor;2;211;5;244.512;86.24199999999999;48.9024;4;0.2;Plata;San Isidro
C04164;En riesgo;1;535;2;37.31;12.469999999999997;18.655;2;0.0;Bronce;Cusco
C04165;Leales de valor;2;88;7;444.5715;107.36149999999996;63.51021428571429;5;0.0;Bronce;Cusco
C04166;En riesgo;1;172;2;231.34;80.46000000000002;115.67;1;0.5;Bronce;Miraflores
C04167;En riesgo;1;111;3;98.898;32.428;32.966;3;0.3333333333333333;Bronce;Huancayo
C04168;En riesgo;1;364;3;208.98999999999998;70.6;69.66333333333333;3;0.0;Plata;Ate
C04169;Leales de valor;2;68;5;323.957;130.777;64.7914;2;0.2;Bronce;Trujillo
C04170;Leales de valor;2;197;10;527.61;179.51;52.761;6;0.1;Plata;Surco
C04171;En riesgo;1;173;2;48.53;16.87;24.265;2;0.0;Plata;Comas
C04172;Ocasionales;3;8;7;321.41200000000003;91.412;45.916000000000004;5;0.14285714285714285;Plata;San Isidro
C04173;Leales de valor;2;72;21;572.6185;168.2685;27.267547619047622;9;0.09523809523809523;Bronce;Piura
C04174;Ocasionales;3;16;5;277.59000000000003;71.73000000000002;55.51800000000001;3;0.0;Bronce;Trujillo
C04175;Ocasionales;3;22;12;814.9035;283.9135;67.908625;7;0.08333333333333333;Oro;La Molina
C04176;Leales de valor;2;110;6;180.78;66.78;30.13;5;0.0;Bronce;La Molina
C04177;Leales de valor;2;125;9;295.4545;104.97450000000002;32.82827777777778;5;0.1111111111111111;Black;Callao
C04178;Ocasionales;3;10;4;170.0645;63.744499999999995;42.516125;3;0.0;Plata;Los Olivos
C04179;En riesgo;1;73;3;223.4545;74.76449999999998;74.48483333333333;3;0.0;Bronce;Arequipa
C04180;Leales de valor;2;162;8;271.85;93.52;33.98125;6;0.375;Bronce;Piura
C04181;Ocasionales;3;16;7;154.026;53.766;22.003714285714288;3;0.0;Plata;Arequipa
C04182;Ocasionales;3;28;12;419.967;125.997;34.99725;7;0.25;Bronce;Chiclayo
C04183;Ocasionales;3;26;8;495.43;160.91;61.92875;5;0.0;Bronce;Piura
C04184;Campeones;0;3;74;2791.5565;869.0665;37.72373648648649;10;0.12162162162162163;Plata;Ate
C04185;En riesgo;1;532;3;54.8;18.61;18.266666666666666;2;0.0;Bronce;Arequipa
C04186;Ocasionales;3;28;3;246.65;92.33;82.21666666666667;2;0.0;Bronce;Trujillo
C04187;En riesgo;1;89;3;86.63;19.959999999999994;28.876666666666665;2;0.0;Bronce;San Isidro
C04188;Ocasionales;3;23;8;1020.925;335.5450000000001;127.615625;4;0.0;Bronce;Los Olivos
C04189;En riesgo;1;273;2;39.98;10.549999999999999;19.99;2;0.5;Plata;Los Olivos
C04190;Leales de valor;2;85;8;393.658;105.008;49.20725;5;0.125;Bronce;Callao
C04191;Leales de valor;2;119;16;608.6445;205.2845;38.04028125;7;0.0;Bronce;Ate
C04193;Leales de valor;2;178;17;1116.4085;500.4385;65.67108823529412;8;0.0;Plata;La Molina
C04194;Ocasionales;3;16;13;448.3575;126.38749999999999;34.48903846153846;8;0.15384615384615385;Bronce;Miraflores
C04195;Leales de valor;2;52;6;452.33549999999997;99.53550000000003;75.38924999999999;5;0.3333333333333333;Bronce;Surco
C04196;Leales de valor;2;121;3;278.643;93.68299999999999;92.88099999999999;3;0.0;Plata;San Isidro
C04197;Leales de valor;2;153;4;250.39999999999998;86.67000000000002;62.599999999999994;3;0.0;Oro;Arequipa
C04198;Leales de valor;2;102;9;424.3105;126.90050000000004;47.14561111111111;5;0.2222222222222222;Oro;Comas
C04199;En riesgo;1;221;4;137.23000000000002;47.910000000000004;34.307500000000005;4;0.0;Plata;San Miguel
C04200;En riesgo;1;380;2;59.6;11.3;29.8;2;0.0;Plata;Los Olivos
C04201;Campeones;0;24;21;1118.0795;274.47950000000003;53.24188095238095;9;0.14285714285714285;Bronce;Arequipa
C04202;Leales de valor;2;237;6;243.51999999999998;69.27;40.586666666666666;4;0.16666666666666666;Plata;Miraflores
C04203;En riesgo;1;576;1;23.6;8.760000000000002;23.6;1;0.0;Bronce;Los Olivos
C04204;Campeones;0;24;18;728.845;205.245;40.49138888888889;9;0.0;Plata;Callao
C04205;Ocasionales;3;16;5;250.7;78.78;50.14;5;0.2;Bronce;Comas
C04206;Leales de valor;2;206;10;440.75;155.89000000000001;44.075;8;0.1;Oro;Cusco
C04207;Ocasionales;3;26;4;250.32;49.57999999999997;62.58;3;0.0;Plata;Arequipa
C04208;Leales de valor;2;157;8;394.675;117.815;49.334375;5;0.0;Oro;Miraflores
C04209;En riesgo;1;494;1;17.53;5.550000000000001;17.53;1;0.0;Bronce;Trujillo
C04210;Campeones;0;3;59;2586.2574999999997;862.4174999999999;43.83487288135593;10;0.13559322033898305;Oro;Cusco
C04211;Leales de valor;2;138;15;679.605;217.18500000000003;45.307;8;0.06666666666666667;Plata;Arequipa
C04212;Ocasionales;3;5;8;330.78000000000003;111.48;41.347500000000004;6;0.125;Bronce;Huancayo
C04213;Campeones;0;30;25;932.9715;261.0215;37.31886;8;0.2;Bronce;Huancayo
C04214;Ocasionales;3;15;7;383.545;133.495;54.792142857142856;5;0.14285714285714285;Bronce;Miraflores
C04215;Ocasionales;3;30;13;463.274;136.67399999999998;35.63646153846154;6;0.07692307692307693;Plata;Surco
C04216;En riesgo;1;436;2;31.09;10.61;15.545;2;0.0;Oro;Arequipa
C04217;Leales de valor;2;217;6;373.166;104.446;62.19433333333333;6;0.16666666666666666;Bronce;La Molina
C04218;Ocasionales;3;10;10;246.88;72.37;24.688;6;0.0;Bronce;Ate
C04219;Leales de valor;2;141;6;278.93;95.44;46.48833333333334;4;0.0;Bronce;San Miguel
C04220;Ocasionales;3;10;11;610.4555;195.3655;55.495954545454545;7;0.0;Plata;Callao
C04221;Ocasionales;3;32;9;555.2355;135.82549999999998;61.69283333333333;5;0.0;Oro;Surco
C04222;Ocasionales;3;17;10;418.9635;116.39349999999999;41.89635;5;0.2;Plata;La Molina
C04223;Leales de valor;2;55;13;575.128;186.118;44.24061538461539;6;0.15384615384615385;Bronce;La Molina
C04224;Ocasionales;3;15;7;166.97899999999998;61.299;23.854142857142854;3;0.14285714285714285;Oro;Los Olivos
C04225;En riesgo;1;114;2;19.189999999999998;8.059999999999999;9.594999999999999;1;0.0;Plata;Huancayo
C04226;En riesgo;1;80;5;147.079;27.768999999999995;29.4158;5;0.2;Plata;Ate
C04227;En riesgo;1;256;5;137.6;38.540000000000006;27.52;5;0.2;Oro;Piura
C04228;Leales de valor;2;169;6;282.493;96.70299999999999;47.082166666666666;4;0.3333333333333333;Oro;Surco
C04229;Leales de valor;2;53;7;238.58;70.24999999999999;34.082857142857144;5;0.14285714285714285;Bronce;Ate
C04230;Leales de valor;2;162;7;249.86;89.77999999999999;35.69428571428572;4;0.2857142857142857;Plata;Ate
C04231;Ocasionales;3;36;7;248.93;69.32;35.56142857142857;4;0.14285714285714285;Bronce;Comas
C04232;Leales de valor;2;58;11;539.718;169.038;49.06527272727272;5;0.18181818181818182;Bronce;Cusco
C04233;En riesgo;1;236;2;301.01099999999997;122.06099999999999;150.50549999999998;2;0.0;Bronce;Chiclayo
C04234;Ocasionales;3;0;5;101.181;33.791;20.2362;5;0.0;Bronce;Comas
C04235;Leales de valor;2;36;8;521.4300000000001;165.38;65.17875000000001;5;0.125;Black;Surco
C04236;En riesgo;1;483;4;179.32999999999998;53.43;44.832499999999996;4;0.0;Plata;Trujillo
C04237;En riesgo;1;496;4;107.682;30.822000000000003;26.9205;4;0.25;Plata;Surco
C04238;Ocasionales;3;13;11;419.057;130.317;38.09609090909091;7;0.2727272727272727;Plata;Piura
C04239;En riesgo;1;118;2;35.41;10.899999999999999;17.705;2;0.5;Bronce;Piura
C04240;Ocasionales;3;23;12;458.4575;156.6275;38.204791666666665;9;0.0;Oro;La Molina
C04241;En riesgo;1;329;4;53.3;16.660000000000004;13.325;3;0.0;Oro;Comas
C04242;En riesgo;1;152;4;180.89000000000001;30.340000000000018;45.222500000000004;3;0.0;Bronce;Cusco
C04243;Ocasionales;3;0;3;128.27;40.45;42.75666666666667;3;0.0;Oro;Ate
C04244;Leales de valor;2;131;7;259.63;74.49;37.089999999999996;5;0.0;Plata;Los Olivos
